timestamp,close,volume
2026-07-01,71.569999694824,37629
2026-07-02,71.800003051758,0
2026-07-03,71.800003051758,0
2026-07-04,71.800003051758,0
2026-07-05,71.800003051758,0
2026-07-06,71.989997863770,46238
2026-07-07,74.160003662109,58154
2026-07-08,78.019996643066,96042
2026-07-09,76.300003051758,47817
2026-07-10,76.010002136230,39537
2026-07-11,76.010002136230,39537
2026-07-12,76.010002136230,39537
2026-07-13,83.300003051758,61577
2026-07-14,84.730003356934,115669
2026-07-15,84.949996948242,52882
2026-07-16,84.230003356934,39917
2026-07-17,88.099998474121,30997
2026-07-18,88.099998474121,30997
2026-07-19,88.099998474121,30997
2026-07-20,89.220001220703,50407
2026-07-21,89.220001220703,50407
