timestamp,close,volume
2026-07-01,60003.757812500000,37904450118
2026-07-02,61485.300781250000,40109297349
2026-07-03,62544.199218750000,26131813598
2026-07-04,63088.304687500000,18608397613
2026-07-05,63547.882812500000,18267466154
2026-07-06,63995.015625000000,36552222303
2026-07-07,63297.394531250000,31026493556
2026-07-08,62257.574218750000,27349235354
2026-07-09,63193.148437500000,26546256117
2026-07-10,64127.140625000000,27450201269
2026-07-11,63802.027343750000,13954689047
2026-07-12,63758.218750000000,19043437787
2026-07-13,62239.121093750000,37650044790
2026-07-14,64956.113281250000,29841287318
2026-07-15,64712.375000000000,27029791676
2026-07-16,63789.281250000000,27232426674
2026-07-17,63899.460937500000,27280236800
2026-07-18,64796.601562500000,14162542470
2026-07-19,64690.804687500000,15000653941
2026-07-20,65230.027343750000,30988932408
2026-07-21,66505.125000000000,29554470321
