timestamp,close,volume
2026-07-01,2.788427114487,170703860
2026-07-02,3.174603939056,302961918
2026-07-03,3.208554029465,168205477
2026-07-04,3.215277910233,102598125
2026-07-05,3.171474933624,104726586
2026-07-06,3.176156044006,134853195
2026-07-07,3.189889907837,139351166
2026-07-08,3.277997016907,295157611
2026-07-09,3.396784067154,213912734
2026-07-10,3.525930881500,247269924
2026-07-11,3.663877010345,225624500
2026-07-12,3.591295957565,152710832
2026-07-13,3.550225973129,200372927
2026-07-14,3.666296005249,193829772
2026-07-15,3.610621929169,164406032
2026-07-16,3.540668964386,193630565
2026-07-17,3.636555910110,165405217
2026-07-18,3.566693067551,115556545
2026-07-19,3.507581949234,88696929
2026-07-20,3.629921913147,167886993
2026-07-21,3.715899944305,161524186
