timestamp,price_log_return,volume_log_change,day_wk_sin,day_wk_cos,day_yr_sin,day_yr_cos
2022-07-02,-0.001407955856,-0.530525527990,-0.781831482468,0.623489801859,-0.006450864198,-0.999979192959
2022-07-03,0.002844903977,-0.099213532008,0.000000000000,1.000000000000,-0.023651127245,-0.999720272966
2022-07-04,0.047275427183,0.275723511953,0.781831482468,0.623489801859,-0.040844391543,-0.999165519661
2022-07-05,-0.002035878126,0.212800627441,0.974927912182,-0.222520933956,-0.058025569329,-0.998315097203
2022-07-06,0.017582449258,-0.082542176894,0.433883739118,-0.900968867902,-0.075189576415,-0.997169257247
2022-07-07,0.051656393389,0.048251150515,-0.433883739118,-0.900968867902,-0.092331333695,-0.995728338865
2022-07-08,0.004313222712,0.659063032026,-0.974927912182,-0.222520933956,-0.109445768649,-0.993992768447
2022-07-09,-0.006412741164,-0.520854834271,-0.781831482468,0.623489801859,-0.126527816839,-0.991963059577
2022-07-10,-0.034477479725,-0.032655796217,0.000000000000,1.000000000000,-0.143572423412,-0.989639812879
2022-07-11,-0.043595963395,-0.172212363729,0.781831482468,0.623489801859,-0.160574544595,-0.987023715839
2022-07-12,-0.032915621389,0.066475846577,0.974927912182,-0.222520933956,-0.177529149187,-0.984115542601
2022-07-13,0.044936759945,0.247021965377,0.433883739118,-0.900968867902,-0.194431220048,-0.980916153741
2022-07-14,0.017549651263,-0.058697612907,-0.433883739118,-0.900968867902,-0.211275755582,-0.977426496010
2022-07-15,0.012868197043,-0.184636680324,-0.974927912182,-0.222520933956,-0.228057771222,-0.973647602054
2022-07-16,0.016846296292,-0.063860301315,-0.781831482468,0.623489801859,-0.244772300897,-0.969580590108
2022-07-17,-0.019584899710,-0.058247670107,0.000000000000,1.000000000000,-0.261414398511,-0.965226663666
2022-07-18,0.078919678230,0.555890900527,0.781831482468,0.623489801859,-0.277979139399,-0.960587111125
2022-07-19,0.039405282003,0.198775859535,0.974927912182,-0.222520933956,-0.294461621787,-0.955663305403
2022-07-20,-0.006765243636,-0.127386739861,0.433883739118,-0.900968867902,-0.310856968244,-0.950456703535
2022-07-21,-0.002892621770,-0.244181635609,-0.433883739118,-0.900968867902,-0.327160327122,-0.944968846236
2022-07-22,-0.019601945765,-0.067954480611,-0.974927912182,-0.222520933956,-0.343366873996,-0.939201357453
2022-07-23,-0.011044710597,-0.268532426120,-0.781831482468,0.623489801859,-0.359471813088,-0.933155943878
2022-07-24,0.006375470790,-0.019178138060,0.000000000000,1.000000000000,-0.375470378688,-0.926834394446
2022-07-25,-0.056755659782,0.411847236430,0.781831482468,0.623489801859,-0.391357836561,-0.920238579805
2022-07-26,-0.005725043827,-0.217361747081,0.974927912182,-0.222520933956,-0.407129485354,-0.913370451764
2022-07-27,0.076595421549,0.103905672050,0.433883739118,-0.900968867902,-0.422780657983,-0.906232042711
2022-07-28,0.039057830892,0.236000321393,-0.433883739118,-0.900968867902,-0.438306723013,-0.898825465016
2022-07-29,-0.001647644691,-0.113792989417,-0.974927912182,-0.222520933956,-0.453703086031,-0.891152910406
2022-07-30,-0.006254683466,-0.242898012578,-0.781831482468,0.623489801859,-0.468965191008,-0.883216649313
2022-07-31,-0.013589886060,-0.178205728583,0.000000000000,1.000000000000,-0.484088521639,-0.875019030203
2022-08-01,-0.000973064708,0.092999741072,0.781831482468,0.623489801859,-0.499068602689,-0.866562478885
2022-08-02,-0.014520247083,0.093732505605,0.974927912182,-0.222520933956,-0.513901001309,-0.857849497787
2022-08-03,-0.005744061708,-0.076891550827,0.433883739118,-0.900968867902,-0.528581328356,-0.848882665221
2022-08-04,-0.009479525569,-0.045445538395,-0.433883739118,-0.900968867902,-0.543105239683,-0.839664634618
2022-08-05,0.028675899088,0.139519074082,-0.974927912182,-0.222520933956,-0.557468437433,-0.830198133741
2022-08-06,-0.014185359813,-0.591963521368,-0.781831482468,0.623489801859,-0.571666671303,-0.820485963879
2022-08-07,0.009303252730,-0.005739392578,0.000000000000,1.000000000000,-0.585695739807,-0.810530999019
2022-08-08,0.026971545345,0.587061628206,0.781831482468,0.623489801859,-0.599551491520,-0.800336184998
2022-08-09,-0.027470993496,-0.193182631465,0.974927912182,-0.222520933956,-0.613229826300,-0.789904538622
2022-08-10,0.033256795054,0.332200430440,0.433883739118,-0.900968867902,-0.626726696508,-0.779239146786
2022-08-11,0.000412762067,0.122776377248,-0.433883739118,-0.900968867902,-0.640038108204,-0.768343165549
2022-08-12,0.018415982057,-0.308712111451,-0.974927912182,-0.222520933956,-0.653160122327,-0.757219819208
2022-08-13,0.000870422129,-0.170689438337,-0.781831482468,0.623489801859,-0.666088855861,-0.745872399340
2022-08-14,-0.004297383077,0.000295217382,0.000000000000,1.000000000000,-0.678820482986,-0.734304263830
2022-08-15,-0.007526871184,0.423631349505,0.781831482468,0.623489801859,-0.691351236209,-0.722518835873
2022-08-16,-0.010565706274,-0.235501822636,0.974927912182,-0.222520933956,-0.703677407479,-0.710519602969
2022-08-17,-0.023181944884,0.108410413655,0.433883739118,-0.900968867902,-0.715795349283,-0.698310115884
2022-08-18,-0.005295957031,-0.264297034738,-0.433883739118,-0.900968867902,-0.727701475726,-0.685893987600
2022-08-19,-0.106026641902,0.534057209960,-0.974927912182,-0.222520933956,-0.739392263596,-0.673274892250
2022-08-20,0.013724431303,-0.383880323727,-0.781831482468,0.623489801859,-0.750864253399,-0.660456564028
2022-08-21,0.017239723513,-0.177726398622,0.000000000000,1.000000000000,-0.762114050389,-0.647442796083
2022-08-22,-0.006298802572,0.315326786561,0.781831482468,0.623489801859,-0.773138325571,-0.634237439398
2022-08-23,0.006018593855,0.006665620278,0.974927912182,-0.222520933956,-0.783933816683,-0.620844401651
2022-08-24,-0.006200333279,0.002630703477,0.433883739118,-0.900968867902,-0.794497329167,-0.607267646057
2022-08-25,0.009577016653,-0.029643699333,-0.433883739118,-0.900968867902,-0.804825737108,-0.593511190196
2022-08-26,-0.064085716560,0.310508283645,-0.974927912182,-0.222520933956,-0.814915984166,-0.579579104826
2022-08-27,-0.010832449814,-0.340339384741,-0.781831482468,0.623489801859,-0.824765084473,-0.565475512674
2022-08-28,-0.021429934307,-0.211858839178,0.000000000000,1.000000000000,-0.834370123523,-0.551204587220
2022-08-29,0.034134991630,0.292250798087,0.781831482468,0.623489801859,-0.843728259029,-0.536770551461
2022-08-30,-0.025001327784,0.055004114274,0.974927912182,-0.222520933956,-0.852836721769,-0.522177676660
2022-08-31,0.012696624169,-0.037167283536,0.433883739118,-0.900968867902,-0.861692816403,-0.507430281083
2022-09-01,0.003851817364,-0.096062865881,-0.433883739118,-0.900968867902,-0.870293922269,-0.492532728722
2022-09-02,-0.007849479691,-0.035684207904,-0.974927912182,-0.222520933956,-0.878637494161,-0.477489428003
2022-09-03,-0.006918477935,-0.209762952709,-0.781831482468,0.623489801859,-0.886721063083,-0.462304830480
2022-09-04,0.007766470822,0.066862660309,0.000000000000,1.000000000000,-0.894542236976,-0.446983429520
2022-09-05,-0.008761151996,0.132180392618,0.781831482468,0.623489801859,-0.902098701430,-0.431529758971
