timestamp,close,volume
2022-07-01,111.629997253418,17090
2022-07-02,111.629997253418,17090
2022-07-03,111.629997253418,17090
2022-07-04,111.629997253418,17090
2022-07-05,102.769996643066,43356
2022-07-06,100.690002441406,28820
2022-07-07,104.650001525879,22837
2022-07-08,107.019996643066,20610
2022-07-09,107.019996643066,20610
2022-07-10,107.019996643066,20610
2022-07-11,107.099998474121,17691
2022-07-12,99.489997863770,22827
2022-07-13,99.569999694824,22358
2022-07-14,99.099998474121,27515
2022-07-15,101.160003662109,19146
2022-07-16,101.160003662109,19146
2022-07-17,101.160003662109,19146
2022-07-18,106.269996643066,20217
2022-07-19,107.349998474121,21900
2022-07-20,106.919998168945,23989
2022-07-21,103.860000610352,26598
2022-07-22,103.199996948242,17586
2022-07-23,103.199996948242,17586
2022-07-24,103.199996948242,17586
2022-07-25,105.150001525879,14999
2022-07-26,104.400001525879,20242
2022-07-27,106.620002746582,11024
2022-07-28,107.139999389648,6831
2022-07-29,110.010002136230,24476
2022-07-30,110.010002136230,24476
2022-07-31,110.010002136230,24476
2022-08-01,100.029998779297,25670
2022-08-02,100.540000915527,17357
2022-08-03,96.779998779297,22263
2022-08-04,94.120002746582,21011
2022-08-05,94.919998168945,16576
2022-08-06,94.919998168945,16576
2022-08-07,94.919998168945,16576
2022-08-08,96.650001525879,17288
2022-08-09,96.309997558594,20553
2022-08-10,97.400001525879,29520
2022-08-11,99.599998474121,20958
2022-08-12,98.150001525879,20095
2022-08-13,98.150001525879,20095
2022-08-14,98.150001525879,20095
2022-08-15,95.099998474121,20714
2022-08-16,92.339996337891,22549
2022-08-17,93.650001525879,21011
2022-08-18,96.589996337891,21327
2022-08-19,96.720001220703,22212
2022-08-20,96.720001220703,22212
2022-08-21,96.720001220703,22212
2022-08-22,96.480003356934,26974
2022-08-23,100.220001220703,22624
2022-08-24,101.220001220703,24490
2022-08-25,99.339996337891,20704
2022-08-26,100.989997863770,14241
2022-08-27,100.989997863770,14241
2022-08-28,100.989997863770,14241
2022-08-29,105.089996337891,6048
